Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
ry48p,             inf,             6633.0,             0.052,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             20145.0,             0.166,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg253a,             inf,             2039.0,             0.154,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC47,             inf,             171.0,             0.069,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
p43,             inf,             735.0,             0.022,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
p43,             inf,             210.0,             0.056,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             1678.0,             0.415,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             28767.0,             0.091,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             1977.0,             0.070,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             1137.0,             0.090,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             2909.0,             0.044,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC63,             inf,             1.0,             0.141,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
p43,             inf,             225.0,             0.036,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             5568.0,             0.021,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             7945.0,             0.016,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg150a,             inf,             619.0,             0.088,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg109a,             inf,             666.0,             0.031,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg048a,             inf,             171.0,             0.047,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg050c,             inf,             140.0,             0.050,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             7097.0,             0.032,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
prob,             inf,             62.0,             0.302,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             26965.0,             0.043,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
prob,             inf,             79.0,             0.051,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             1678.0,             0.410,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC11,             inf,             1582.0,             0.002,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
br17,             inf,             45.0,             0.003,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             1827.0,             0.180,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
br17,             inf,             42.0,             0.003,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
p43,             inf,             1570.0,             0.010,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             20020.0,             0.089,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC78,             inf,             9500.0,             0.042,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC12,             inf,             981.0,             0.002,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             5500.0,             0.071,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
rbg174a,             inf,             1396.0,             0.077,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             15007.0,             0.142,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ESC07,             2125.0,             2125.0,             0.000,            false,             false,            false,            false,            TD,            50,            0.000,            2125.0
ESC25,             inf,             571.0,             0.015,            false,             false,            false,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             1223.0,             0.122,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             1107.0,             0.405,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
rbg253a,             inf,             34.0,             0.306,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ESC47,             inf,             1.0,             0.144,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
p43,             inf,             190.0,             0.053,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
p43,             inf,             180.0,             0.113,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             938.0,             0.969,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             1339.0,             0.185,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             298.0,             0.129,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             249.0,             0.170,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             298.0,             0.088,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ESC63,             inf,             -0.0,             0.008,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
p43,             inf,             180.0,             0.085,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft53,             inf,             298.0,             0.047,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             2116.0,             0.042,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
rbg150a,             inf,             -0.0,             0.161,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
rbg109a,             inf,             12.0,             0.074,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
rbg048a,             inf,             10.0,             0.096,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
rbg050c,             inf,             20.0,             0.094,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ry48p,             inf,             1347.0,             0.074,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
prob,             inf,             38.0,             0.723,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             2003.0,             0.083,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
prob,             inf,             8.0,             0.118,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
kro124p,             inf,             1184.0,             0.870,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ESC11,             inf,             364.0,             0.005,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
br17,             inf,             8.0,             0.007,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             1348.0,             0.320,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
br17,             inf,             10.0,             0.011,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
p43,             inf,             320.0,             0.026,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ft70,             inf,             1892.0,             0.171,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ESC78,             inf,             950.0,             0.062,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
ESC12,             inf,             135.0,             0.006,            false,             false,            true,            false,            TD,            50,            1.000,            1.0
