Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
ry48p,             inf,             1241.0,             0.022,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
kro124p,             inf,             1505.0,             0.074,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
rbg253a,             inf,             1866.0,             0.071,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ESC47,             inf,             1.0,             0.033,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
p43,             inf,             305.0,             0.010,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
p43,             inf,             190.0,             0.024,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
kro124p,             inf,             1455.0,             0.160,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
kro124p,             inf,             14808.0,             0.043,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ft53,             inf,             377.0,             0.030,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ft53,             inf,             353.0,             0.035,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ft53,             inf,             439.0,             0.018,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ESC63,             inf,             -0.0,             0.060,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
p43,             inf,             215.0,             0.017,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ft53,             inf,             3068.0,             0.010,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ry48p,             inf,             6576.0,             0.008,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
rbg150a,             inf,             366.0,             0.040,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
rbg109a,             inf,             429.0,             0.015,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
rbg048a,             inf,             140.0,             0.019,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
rbg050c,             inf,             25.0,             0.020,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
ry48p,             inf,             4186.0,             0.014,            false,             false,            false,            false,            TD,            20,            1.000,            1.0
